HBH,[u'201', u'207', u'201', u'205', u'148']
HBK,[u'205', u'201', u'205']
BN,[u'206', u'205', u'206', u'205', u'205', u'206', u'205', u'205', u'202', u'205', u'206', u'206', u'206', u'205', u'202', u'205', u'205', u'206', u'206', u'205', u'206', u'206', u'205', u'206', u'216', u'206', u'205', u'205', u'206', u'205', u'206', u'205', u'148', u'206', u'205', u'206', u'205', u'206', u'206', u'205', u'202', u'202', u'205', u'205', u'206', u'205', u'205', u'205', u'205', u'205', u'205', u'206', u'206', u'205', u'206', u'206', u'205', u'206', u'202', u'205', u'206', u'205', u'205', u'205', u'205', u'206', u'206', u'205', u'206', u'206', u'206', u'205', u'205', u'205', u'206', u'205', u'206', u'201', u'205', u'204', u'204', u'205', u'206', u'206', u'205', u'206', u'205', u'206', u'206', u'206', u'206', u'206']
BP,[u'206', u'206', u'207', u'207', u'207', u'206', u'207', u'206', u'207', u'207', u'206', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'207', u'206', u'206', u'206', u'206', u'207', u'206', u'216', u'206', u'206', u'207', u'207', u'207', u'206', u'207', u'207', u'206', u'207', u'207', u'207', u'207', u'206', u'206', u'207', u'207', u'207', u'207', u'207', u'216', u'207', u'207', u'207', u'206', u'207', u'207', u'207', u'206', u'207', u'207', u'206', u'206', u'206', u'206', u'207', u'207', u'207', u'207', u'206', u'206', u'207', u'206', u'206', u'206', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'206', u'206', u'206', u'207', u'207', u'206', u'206', u'206', u'206', u'206']
SII,[u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'204', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205']
EyE,[u'205', u'205']
símafundur,[u'203', u'203']
RR,[u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'204', u'201', u'205', u'205', u'205', u'205', u'205', u'205', u'202', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205']
SPJ,[u'207', u'148', u'206', u'205', u'207', u'207', u'207']
RM,[u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'206', u'204', u'204', u'204', u'204', u'204', u'204', u'203', u'204']
2010,[u'206']
VilB,[u'206', u'148', u'148', u'202', u'148', u'202', u'202', u'148', u'148', u'202', u'148', u'202', u'148', u'148', u'148', u'202', u'202', u'202', u'148', u'202', u'202', u'202', u'148', u'148', u'148', u'202', u'148', u'148', u'202', u'202', u'202', u'202', u'202', u'148', u'148', u'202', u'202', u'202', u'148', u'148', u'148', u'202', u'202', u'202', u'148', u'148', u'202', u'148', u'148', u'202', u'148', u'148', u'202', u'202', u'148', u'148', u'202', u'148', u'202', u'148', u'202', u'148', u'148', u'202', u'202', u'202', u'202', u'202', u'148', u'202', u'202', u'148', u'203', u'204']
OPCAT,[u'148', u'148', u'201', u'206', u'148', u'201', u'206', u'148', u'201', u'206']
Hvammsvirkjun,[u'203']
BÁ,[u'204', u'148', u'148', u'148', u'204', u'205', u'204', u'148', u'148', u'148', u'148', u'148', u'204', u'148', u'148', u'204', u'148', u'148', u'216', u'204', u'204', u'148', u'204', u'148', u'148', u'204', u'148', u'204', u'148', u'204', u'204', u'148', u'148', u'204', u'204', u'204', u'148', u'148', u'204', u'148', u'204', u'204', u'204', u'148', u'148', u'204', u'148', u'204', u'148', u'148', u'148', u'204', u'148', u'204', u'148', u'204', u'148', u'148', u'204', u'148', u'204', u'148', u'204', u'204', u'204', u'204', u'148', u'204', u'204', u'148', u'204']
KJak,[u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'202', u'148', u'148', u'148', u'148', u'148', u'148', u'216', u'205', u'148', u'148', u'202', u'202', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'148', u'205', u'148', u'148', u'202', u'148', u'148', u'148', u'148']
Hagavatnsvirkjun,[u'203']
IngÓ,[u'205', u'201']
HöskÞ,[u'204', u'204', u'204', u'204', u'204', u'216', u'204', u'204', u'204', u'204', u'204', u'207', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204']
OH,[u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'202', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'201', u'207', u'207', u'207', u'207', u'207', u'201', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207']
PHB,[u'206', u'206', u'206', u'202', u'202', u'206', u'202', u'206', u'206', u'206', u'206', u'202', u'206', u'206', u'206', u'206', u'206', u'202', u'202', u'202', u'202', u'206', u'206', u'202', u'202', u'206', u'206', u'206', u'202', u'206', u'206', u'202', u'202', u'202', u'202', u'202', u'202', u'206', u'206', u'202', u'206', u'202', u'206', u'202', u'202', u'206', u'202', u'204', u'206', u'202', u'202', u'206', u'202', u'202', u'206', u'202', u'206', u'206', u'206', u'202', u'202', u'206', u'202', u'206', u'202', u'202', u'202', u'206', u'202', u'202', u'202', u'206']
BVG,[u'204', u'205', u'202', u'148', u'204', u'202', u'148', u'204']
GuðbH,[u'201', u'204', u'205', u'205', u'201', u'201', u'201', u'205', u'205', u'201', u'205', u'205', u'201', u'201', u'205', u'201', u'201', u'205', u'205', u'205', u'201', u'205', u'201', u'201', u'201', u'201', u'201', u'205', u'201', u'201', u'205', u'201', u'201', u'205', u'201', u'205', u'205', u'201', u'201', u'205', u'201', u'205', u'205', u'205', u'205', u'205', u'205', u'201', u'205', u'201', u'205', u'201', u'205', u'201', u'201', u'201', u'205', u'201', u'201', u'201', u'201', u'205', u'201', u'205', u'201', u'201', u'201', u'201', u'201', u'205', u'201', u'205', u'201', u'205', u'205', u'205', u'201', u'201', u'205', u'201', u'201', u'205', u'205', u'205', u'205', u'201', u'205', u'205', u'201', u'201', u'205', u'201', u'205', u'205', u'201', u'201', u'201', u'205', u'205', u'205', u'201', u'205', u'205', u'201', u'201', u'205']
OddO,[u'202', u'201', u'202', u'202', u'202', u'201']
SÞÁ,[u'205', u'205', u'205', u'148', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'148', u'205', u'205', u'205', u'205', u'205', u'148', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'148', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205', u'205']
VigH,[u'206', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'206', u'206', u'207', u'207', u'207', u'206', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'206', u'207', u'207', u'207', u'206', u'207', u'206', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'206', u'207', u'207', u'206', u'206']
UBK,[u'207', u'201', u'201', u'205', u'202', u'201', u'202', u'202', u'201', u'202', u'201', u'201', u'202', u'201', u'207', u'201', u'201', u'202', u'202', u'202', u'202', u'201', u'201', u'201', u'201', u'207', u'201', u'201', u'202', u'201', u'201', u'201', u'202', u'201', u'201', u'207', u'202', u'202', u'202', u'201', u'201', u'204', u'201', u'201', u'202', u'201', u'201', u'202', u'201', u'201', u'202', u'201', u'202', u'201', u'202', u'201', u'201', u'201', u'202', u'202', u'201', u'201', u'201', u'201', u'201', u'201', u'202', u'201', u'201', u'201', u'202', u'201', u'201', u'202', u'201', u'201', u'205', u'202', u'207', u'207', u'201', u'202', u'201', u'202', u'201', u'205', u'205', u'202', u'201', u'202', u'201', u'202', u'201', u'202', u'201', u'202', u'201', u'201']
BirgJ,[u'206', u'206', u'206', u'148', u'206', u'148', u'206', u'204', u'206', u'206', u'206', u'148', u'206', u'148', u'206', u'201', u'206', u'206', u'206', u'206', u'148', u'206', u'206', u'206', u'206', u'148', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'148', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206']
þriðji orkupakkinn,[u'206', u'206', u'148', u'206', u'148', u'148', u'148', u'206', u'148', u'203']
ný heildarlög,[u'206']
ÁPÁ,[u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202']
fjarfundur,[u'207', u'207', u'207', u'207', u'207', u'207']
GÞÞ,[u'207', u'207', u'207', u'148', u'207', u'207', u'207', u'207', u'207', u'207', u'148', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'148', u'207', u'207', u'148', u'207', u'207', u'148', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'202', u'207', u'148', u'148', u'207', u'148', u'207', u'207', u'207', u'148', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207', u'207']
HE,[u'204', u'206', u'204', u'204', u'148', u'206', u'204', u'206', u'204', u'204', u'204', u'206', u'206', u'204', u'205', u'204', u'206', u'204', u'204', u'203', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'201', u'204', u'204', u'204', u'204', u'206', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'207', u'204', u'204', u'206', u'204', u'204', u'204', u'206', u'204', u'204', u'204', u'204', u'204']
fyrningarfrestur,[u'201', u'201']
JMS,[u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'207', u'201', u'201', u'201', u'205', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'202', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201', u'201']
AME,[u'205', u'203', u'203', u'201', u'201', u'201', u'201']
flýtimeðferð,[u'201', u'201']
"lekamálið",[u'206']
SÁA,[u'206', u'206', u'206', u'206', u'205', u'206', u'206', u'206', u'206', u'202', u'205', u'206', u'148', u'206', u'148', u'206', u'206', u'206', u'202', u'206', u'206', u'206']
SSv,[u'204', u'201', u'201', u'204', u'204', u'204', u'201', u'203', u'204', u'204', u'204', u'201', u'216', u'201', u'204', u'204', u'204', u'204', u'204', u'204', u'216', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'204', u'201', u'204', u'201', u'204', u'204', u'204', u'204', u'204', u'204', u'205', u'204', u'201', u'207', u'204', u'204', u'204', u'204', u'204', u'201', u'206', u'204']
HarB,[u'203', u'203', u'207', u'203', u'207', u'207', u'203', u'207', u'203', u'207', u'207', u'203', u'203', u'203', u'207', u'203', u'207', u'207', u'207', u'203', u'207', u'203', u'203', u'207', u'207', u'203', u'203', u'207', u'207', u'203', u'203', u'203', u'207', u'203', u'203', u'203', u'207', u'207', u'207', u'203', u'207', u'203', u'207', u'207', u'207', u'207', u'207', u'203', u'203', u'207', u'203', u'203', u'203', u'203', u'203', u'207', u'203', u'207', u'207', u'203', u'207', u'203', u'203', u'203', u'203', u'203', u'207', u'203', u'207', u'203', u'207', u'203', u'207', u'207', u'203', u'207', u'207', u'207', u'203', u'207', u'203', u'207', u'203', u'207', u'207', u'207', u'207', u'207', u'207', u'203', u'203', u'207', u'203', u'207', u'203', u'203']
BLG,[u'206', u'206', u'206']
JÞÓ,[u'207', u'203', u'202', u'207', u'203', u'206', u'202', u'202', u'207', u'207', u'204', u'202', u'203', u'202', u'216', u'202', u'203', u'204', u'201', u'204', u'203', u'207', u'202', u'207', u'216', u'202', u'207', u'202', u'206', u'207', u'202', u'201', u'201', u'202', u'203', u'203', u'204', u'204', u'203', u'202', u'202', u'203', u'203', u'207', u'203', u'207', u'204', u'203', u'202', u'203', u'204']
SigrG,[u'207']
LRM,[u'203', u'203', u'204', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'205', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'203', u'205', u'203', u'203', u'203', u'203', u'203']
SigrM,[u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206', u'206']
FSigurj,[u'148', u'148', u'148', u'202', u'148', u'202', u'202', u'148', u'202', u'148', u'202', u'148', u'148', u'202', u'202', u'202', u'202', u'148', u'207', u'202', u'202', u'202', u'148', u'202', u'148', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'202', u'148', u'148', u'148', u'202', u'202', u'202', u'202', u'148', u'148', u'202', u'202', u'148', u'202', u'148', u'148', u'202', u'202', u'148', u'148', u'202', u'148', u'202', u'148', u'202', u'148', u'148', u'202', u'202', u'202', u'202', u'202', u'148', u'202', u'202', u'148']
JÁrn,[u'206', u'206']
ÓÞ,[u'205', u'201', u'201', u'205', u'201', u'201', u'201', u'205', u'201', u'205', u'205']
